customer_id,country,name,email,signup_date
13397,United Kingdom,Customer_13397.0,customer13397.0@example.com,01-01-2020
13680,United Kingdom,Customer_13680.0,customer13680.0@example.com,01-01-2020
12483,Sweden,Customer_12483.0,customer12483.0@example.com,01-01-2020
15164,United Kingdom,Customer_15164.0,customer15164.0@example.com,01-01-2020
17457,United Kingdom,Customer_17457.0,customer17457.0@example.com,01-01-2020
14732,United Kingdom,Customer_14732.0,customer14732.0@example.com,01-01-2020
14221,United Kingdom,Customer_14221.0,customer14221.0@example.com,01-01-2020
14553,United Kingdom,Customer_14553.0,customer14553.0@example.com,01-01-2020
13253,United Kingdom,Customer_13253.0,customer13253.0@example.com,01-01-2020
17389,United Kingdom,Customer_17389.0,customer17389.0@example.com,01-01-2020
12578,Italy,Customer_12578.0,customer12578.0@example.com,01-01-2020
15841,United Kingdom,Customer_15841.0,customer15841.0@example.com,01-01-2020
16112,United Kingdom,Customer_16112.0,customer16112.0@example.com,01-01-2020
13629,United Kingdom,Customer_13629.0,customer13629.0@example.com,01-01-2020
16600,United Kingdom,Customer_16600.0,customer16600.0@example.com,01-01-2020
15661,United Kingdom,Customer_15661.0,customer15661.0@example.com,01-01-2020
16532,United Kingdom,Customer_16532.0,customer16532.0@example.com,01-01-2020
15266,United Kingdom,Customer_15266.0,customer15266.0@example.com,01-01-2020
14653,United Kingdom,Customer_14653.0,customer14653.0@example.com,01-01-2020
16771,United Kingdom,Customer_16771.0,customer16771.0@example.com,01-01-2020
17585,United Kingdom,Customer_17585.0,customer17585.0@example.com,01-01-2020
15046,United Kingdom,Customer_15046.0,customer15046.0@example.com,01-01-2020
13082,United Kingdom,Customer_13082.0,customer13082.0@example.com,01-01-2020
15464,United Kingdom,Customer_15464.0,customer15464.0@example.com,01-01-2020
18226,United Kingdom,Customer_18226.0,customer18226.0@example.com,01-01-2020
18062,United Kingdom,Customer_18062.0,customer18062.0@example.com,01-01-2020
12415,Australia,Customer_12415.0,customer12415.0@example.com,01-01-2020
12503,Spain,Customer_12503.0,customer12503.0@example.com,01-01-2020
17368,United Kingdom,Customer_17368.0,customer17368.0@example.com,01-01-2020
14258,United Kingdom,Customer_14258.0,customer14258.0@example.com,01-01-2020
15719,United Kingdom,Customer_15719.0,customer15719.0@example.com,01-01-2020
13368,United Kingdom,Customer_13368.0,customer13368.0@example.com,01-01-2020
17634,United Kingdom,Customer_17634.0,customer17634.0@example.com,01-01-2020
16676,United Kingdom,Customer_16676.0,customer16676.0@example.com,01-01-2020
16424,United Kingdom,Customer_16424.0,customer16424.0@example.com,01-01-2020
18283,United Kingdom,Customer_18283.0,customer18283.0@example.com,01-01-2020
12735,France,Customer_12735.0,customer12735.0@example.com,01-01-2020
13764,United Kingdom,Customer_13764.0,customer13764.0@example.com,01-01-2020
13656,United Kingdom,Customer_13656.0,customer13656.0@example.com,01-01-2020
12413,France,Customer_12413.0,customer12413.0@example.com,01-01-2020
14312,United Kingdom,Customer_14312.0,customer14312.0@example.com,01-01-2020
13280,United Kingdom,Customer_13280.0,customer13280.0@example.com,01-01-2020
15845,United Kingdom,Customer_15845.0,customer15845.0@example.com,01-01-2020
16094,United Kingdom,Customer_16094.0,customer16094.0@example.com,01-01-2020
13187,United Kingdom,Customer_13187.0,customer13187.0@example.com,01-01-2020
16567,United Kingdom,Customer_16567.0,customer16567.0@example.com,01-01-2020
14828,United Kingdom,Customer_14828.0,customer14828.0@example.com,01-01-2020
12530,Germany,Customer_12530.0,customer12530.0@example.com,01-01-2020
16551,United Kingdom,Customer_16551.0,customer16551.0@example.com,01-01-2020
16889,United Kingdom,Customer_16889.0,customer16889.0@example.com,01-01-2020
16473,United Kingdom,Customer_16473.0,customer16473.0@example.com,01-01-2020
13750,United Kingdom,Customer_13750.0,customer13750.0@example.com,01-01-2020
12501,Germany,Customer_12501.0,customer12501.0@example.com,01-01-2020
15607,United Kingdom,Customer_15607.0,customer15607.0@example.com,01-01-2020
15139,United Kingdom,Customer_15139.0,customer15139.0@example.com,01-01-2020
12489,France,Customer_12489.0,customer12489.0@example.com,01-01-2020
17707,United Kingdom,Customer_17707.0,customer17707.0@example.com,01-01-2020
18198,United Kingdom,Customer_18198.0,customer18198.0@example.com,01-01-2020
12484,Spain,Customer_12484.0,customer12484.0@example.com,01-01-2020
18179,United Kingdom,Customer_18179.0,customer18179.0@example.com,01-01-2020
17284,United Kingdom,Customer_17284.0,customer17284.0@example.com,01-01-2020
13233,United Kingdom,Customer_13233.0,customer13233.0@example.com,01-01-2020
14889,United Kingdom,Customer_14889.0,customer14889.0@example.com,01-01-2020
12480,Germany,Customer_12480.0,customer12480.0@example.com,01-01-2020
14672,United Kingdom,Customer_14672.0,customer14672.0@example.com,01-01-2020
13593,United Kingdom,Customer_13593.0,customer13593.0@example.com,01-01-2020
13162,United Kingdom,Customer_13162.0,customer13162.0@example.com,01-01-2020
13183,United Kingdom,Customer_13183.0,customer13183.0@example.com,01-01-2020
17095,United Kingdom,Customer_17095.0,customer17095.0@example.com,01-01-2020
12939,United Kingdom,Customer_12939.0,customer12939.0@example.com,01-01-2020
15611,United Kingdom,Customer_15611.0,customer15611.0@example.com,01-01-2020
17114,United Kingdom,Customer_17114.0,customer17114.0@example.com,01-01-2020
15059,United Kingdom,Customer_15059.0,customer15059.0@example.com,01-01-2020
16326,United Kingdom,Customer_16326.0,customer16326.0@example.com,01-01-2020
17128,United Kingdom,Customer_17128.0,customer17128.0@example.com,01-01-2020
14761,United Kingdom,Customer_14761.0,customer14761.0@example.com,01-01-2020
17555,United Kingdom,Customer_17555.0,customer17555.0@example.com,01-01-2020
12651,France,Customer_12651.0,customer12651.0@example.com,01-01-2020
16735,United Kingdom,Customer_16735.0,customer16735.0@example.com,01-01-2020
16833,United Kingdom,Customer_16833.0,customer16833.0@example.com,01-01-2020
17800,United Kingdom,Customer_17800.0,customer17800.0@example.com,01-01-2020
16748,United Kingdom,Customer_16748.0,customer16748.0@example.com,01-01-2020
14755,United Kingdom,Customer_14755.0,customer14755.0@example.com,01-01-2020
16549,United Kingdom,Customer_16549.0,customer16549.0@example.com,01-01-2020
13565,United Kingdom,Customer_13565.0,customer13565.0@example.com,01-01-2020
15799,United Kingdom,Customer_15799.0,customer15799.0@example.com,01-01-2020
18032,United Kingdom,Customer_18032.0,customer18032.0@example.com,01-01-2020
13451,United Kingdom,Customer_13451.0,customer13451.0@example.com,01-01-2020
14794,United Kingdom,Customer_14794.0,customer14794.0@example.com,01-01-2020
12539,Spain,Customer_12539.0,customer12539.0@example.com,01-01-2020
12500,Germany,Customer_12500.0,customer12500.0@example.com,01-01-2020
18171,United Kingdom,Customer_18171.0,customer18171.0@example.com,01-01-2020
16279,United Kingdom,Customer_16279.0,customer16279.0@example.com,01-01-2020
18256,Israel,Customer_nan,customernan@example.com,01-01-2020
12524,Germany,Customer_12524.0,customer12524.0@example.com,01-01-2020
17811,United Kingdom,Customer_17811.0,customer17811.0@example.com,01-01-2020
16850,United Kingdom,Customer_16850.0,customer16850.0@example.com,01-01-2020
14321,United Kingdom,Customer_14321.0,customer14321.0@example.com,01-01-2020
15326,United Kingdom,Customer_15326.0,customer15326.0@example.com,01-01-2020
17849,United Kingdom,Customer_17849.0,customer17849.0@example.com,01-01-2020
13672,United Kingdom,Customer_13672.0,customer13672.0@example.com,01-01-2020
14229,United Kingdom,Customer_14229.0,customer14229.0@example.com,01-01-2020
13107,United Kingdom,Customer_13107.0,customer13107.0@example.com,01-01-2020
16497,United Kingdom,Customer_16497.0,customer16497.0@example.com,01-01-2020
16303,United Kingdom,Customer_16303.0,customer16303.0@example.com,01-01-2020
15281,United Kingdom,Customer_15281.0,customer15281.0@example.com,01-01-2020
12736,France,Customer_12736.0,customer12736.0@example.com,01-01-2020
13473,United Kingdom,Customer_13473.0,customer13473.0@example.com,01-01-2020
14320,United Kingdom,Customer_14320.0,customer14320.0@example.com,01-01-2020
12393,Australia,Customer_12393.0,customer12393.0@example.com,01-01-2020
17742,United Kingdom,Customer_17742.0,customer17742.0@example.com,01-01-2020
16351,United Kingdom,Customer_16351.0,customer16351.0@example.com,01-01-2020
12601,Germany,Customer_12601.0,customer12601.0@example.com,01-01-2020
13144,United Kingdom,Customer_13144.0,customer13144.0@example.com,01-01-2020
15346,United Kingdom,Customer_15346.0,customer15346.0@example.com,01-01-2020
15370,United Kingdom,Customer_15370.0,customer15370.0@example.com,01-01-2020
12643,France,Customer_12643.0,customer12643.0@example.com,01-01-2020
14295,United Kingdom,Customer_14295.0,customer14295.0@example.com,01-01-2020
16034,United Kingdom,Customer_16034.0,customer16034.0@example.com,01-01-2020
17365,United Kingdom,Customer_17365.0,customer17365.0@example.com,01-01-2020
15189,United Kingdom,Customer_15189.0,customer15189.0@example.com,01-01-2020
14669,United Kingdom,Customer_14669.0,customer14669.0@example.com,01-01-2020
18095,United Kingdom,Customer_18095.0,customer18095.0@example.com,01-01-2020
15518,United Kingdom,Customer_15518.0,customer15518.0@example.com,01-01-2020
15749,United Kingdom,Customer_15749.0,customer15749.0@example.com,01-01-2020
14209,United Kingdom,Customer_14209.0,customer14209.0@example.com,01-01-2020
15569,United Kingdom,Customer_15569.0,customer15569.0@example.com,01-01-2020
12728,France,Customer_12728.0,customer12728.0@example.com,01-01-2020
17569,United Kingdom,Customer_17569.0,customer17569.0@example.com,01-01-2020
13784,United Kingdom,Customer_13784.0,customer13784.0@example.com,01-01-2020
12724,France,Customer_12724.0,customer12724.0@example.com,01-01-2020
13862,United Kingdom,Customer_13862.0,customer13862.0@example.com,01-01-2020
16791,United Kingdom,Customer_16791.0,customer16791.0@example.com,01-01-2020
16235,United Kingdom,Customer_16235.0,customer16235.0@example.com,01-01-2020
14270,United Kingdom,Customer_14270.0,customer14270.0@example.com,01-01-2020
12665,Germany,Customer_12665.0,customer12665.0@example.com,01-01-2020
12523,France,Customer_12523.0,customer12523.0@example.com,01-01-2020
16655,United Kingdom,Customer_16655.0,customer16655.0@example.com,01-01-2020
16359,United Kingdom,Customer_16359.0,customer16359.0@example.com,01-01-2020
16554,United Kingdom,Customer_16554.0,customer16554.0@example.com,01-01-2020
12359,Cyprus,Customer_12359.0,customer12359.0@example.com,01-01-2020
15939,United Kingdom,Customer_15939.0,customer15939.0@example.com,01-01-2020
14587,United Kingdom,Customer_14587.0,customer14587.0@example.com,01-01-2020
14715,United Kingdom,Customer_14715.0,customer14715.0@example.com,01-01-2020
14185,United Kingdom,Customer_14185.0,customer14185.0@example.com,01-01-2020
12437,France,Customer_12437.0,customer12437.0@example.com,01-01-2020
14040,United Kingdom,Customer_14040.0,customer14040.0@example.com,01-01-2020
12652,France,Customer_12652.0,customer12652.0@example.com,01-01-2020
14514,United Kingdom,Customer_14514.0,customer14514.0@example.com,01-01-2020
15171,United Kingdom,Customer_15171.0,customer15171.0@example.com,01-01-2020
14167,United Kingdom,Customer_14167.0,customer14167.0@example.com,01-01-2020
17048,United Kingdom,Customer_17048.0,customer17048.0@example.com,01-01-2020
17364,United Kingdom,Customer_17364.0,customer17364.0@example.com,01-01-2020
13284,United Kingdom,Customer_13284.0,customer13284.0@example.com,01-01-2020
16500,United Kingdom,Customer_16500.0,customer16500.0@example.com,01-01-2020
12951,United Kingdom,Customer_12951.0,customer12951.0@example.com,01-01-2020
15835,United Kingdom,Customer_15835.0,customer15835.0@example.com,01-01-2020
18190,United Kingdom,Customer_18190.0,customer18190.0@example.com,01-01-2020
13993,United Kingdom,Customer_13993.0,customer13993.0@example.com,01-01-2020
14114,United Kingdom,Customer_14114.0,customer14114.0@example.com,01-01-2020
15447,United Kingdom,Customer_15447.0,customer15447.0@example.com,01-01-2020
16315,United Kingdom,Customer_16315.0,customer16315.0@example.com,01-01-2020
14978,United Kingdom,Customer_14978.0,customer14978.0@example.com,01-01-2020
16395,United Kingdom,Customer_16395.0,customer16395.0@example.com,01-01-2020
15510,United Kingdom,Customer_15510.0,customer15510.0@example.com,01-01-2020
13614,United Kingdom,Customer_13614.0,customer13614.0@example.com,01-01-2020
13246,United Kingdom,Customer_13246.0,customer13246.0@example.com,01-01-2020
15687,United Kingdom,Customer_15687.0,customer15687.0@example.com,01-01-2020
16493,United Kingdom,Customer_16493.0,customer16493.0@example.com,01-01-2020
12490,France,Customer_12490.0,customer12490.0@example.com,01-01-2020
12672,France,Customer_12672.0,customer12672.0@example.com,01-01-2020
13385,United Kingdom,Customer_13385.0,customer13385.0@example.com,01-01-2020
15626,United Kingdom,Customer_15626.0,customer15626.0@example.com,01-01-2020
12553,France,Customer_12553.0,customer12553.0@example.com,01-01-2020
15213,United Kingdom,Customer_15213.0,customer15213.0@example.com,01-01-2020
14175,United Kingdom,Customer_14175.0,customer14175.0@example.com,01-01-2020
18106,United Kingdom,Customer_18106.0,customer18106.0@example.com,01-01-2020
15033,United Kingdom,Customer_15033.0,customer15033.0@example.com,01-01-2020
14329,United Kingdom,Customer_14329.0,customer14329.0@example.com,01-01-2020
16401,United Kingdom,Customer_16401.0,customer16401.0@example.com,01-01-2020
16206,United Kingdom,Customer_16206.0,customer16206.0@example.com,01-01-2020
13782,United Kingdom,Customer_13782.0,customer13782.0@example.com,01-01-2020
12924,United Kingdom,Customer_12924.0,customer12924.0@example.com,01-01-2020
16593,United Kingdom,Customer_16593.0,customer16593.0@example.com,01-01-2020
13700,United Kingdom,Customer_13700.0,customer13700.0@example.com,01-01-2020
13064,United Kingdom,Customer_13064.0,customer13064.0@example.com,01-01-2020
13048,United Kingdom,Customer_13048.0,customer13048.0@example.com,01-01-2020
18069,United Kingdom,Customer_18069.0,customer18069.0@example.com,01-01-2020
13634,United Kingdom,Customer_13634.0,customer13634.0@example.com,01-01-2020
16843,United Kingdom,Customer_16843.0,customer16843.0@example.com,01-01-2020
17064,United Kingdom,Customer_17064.0,customer17064.0@example.com,01-01-2020
17609,United Kingdom,Customer_17609.0,customer17609.0@example.com,01-01-2020
15673,United Kingdom,Customer_15673.0,customer15673.0@example.com,01-01-2020
12626,Germany,Customer_12626.0,customer12626.0@example.com,01-01-2020
14976,United Kingdom,Customer_14976.0,customer14976.0@example.com,01-01-2020
12388,Australia,Customer_12388.0,customer12388.0@example.com,01-01-2020
13527,United Kingdom,Customer_13527.0,customer13527.0@example.com,01-01-2020
15696,United Kingdom,Customer_15696.0,customer15696.0@example.com,01-01-2020
15316,United Kingdom,Customer_15316.0,customer15316.0@example.com,01-01-2020
12673,Germany,Customer_12673.0,customer12673.0@example.com,01-01-2020
15296,United Kingdom,Customer_15296.0,customer15296.0@example.com,01-01-2020
17988,United Kingdom,Customer_17988.0,customer17988.0@example.com,01-01-2020
12820,United Kingdom,Customer_12820.0,customer12820.0@example.com,01-01-2020
13001,United Kingdom,Customer_13001.0,customer13001.0@example.com,01-01-2020
14101,United Kingdom,Customer_14101.0,customer14101.0@example.com,01-01-2020
14238,United Kingdom,Customer_14238.0,customer14238.0@example.com,01-01-2020
17730,United Kingdom,Customer_17730.0,customer17730.0@example.com,01-01-2020
13929,United Kingdom,Customer_13929.0,customer13929.0@example.com,01-01-2020
14657,United Kingdom,Customer_14657.0,customer14657.0@example.com,01-01-2020
13859,United Kingdom,Customer_13859.0,customer13859.0@example.com,01-01-2020
18212,United Kingdom,Customer_18212.0,customer18212.0@example.com,01-01-2020
14292,United Kingdom,Customer_14292.0,customer14292.0@example.com,01-01-2020
13883,United Kingdom,Customer_13883.0,customer13883.0@example.com,01-01-2020
18233,United Kingdom,Customer_18233.0,customer18233.0@example.com,01-01-2020
17018,United Kingdom,Customer_17018.0,customer17018.0@example.com,01-01-2020
14242,United Kingdom,Customer_14242.0,customer14242.0@example.com,01-01-2020
12356,Portugal,Customer_12356.0,customer12356.0@example.com,01-01-2020
12346,United Kingdom,Customer_12346.0,customer12346.0@example.com,01-01-2020
13898,United Kingdom,Customer_13898.0,customer13898.0@example.com,01-01-2020
16948,United Kingdom,Customer_16948.0,customer16948.0@example.com,01-01-2020
16997,United Kingdom,Customer_16997.0,customer16997.0@example.com,01-01-2020
12527,Germany,Customer_12527.0,customer12527.0@example.com,01-01-2020
15395,United Kingdom,Customer_15395.0,customer15395.0@example.com,01-01-2020
12510,Spain,Customer_12510.0,customer12510.0@example.com,01-01-2020
13693,United Kingdom,Customer_13693.0,customer13693.0@example.com,01-01-2020
13263,United Kingdom,Customer_13263.0,customer13263.0@example.com,01-01-2020
14428,United Kingdom,Customer_14428.0,customer14428.0@example.com,01-01-2020
12451,Switzerland,Customer_12451.0,customer12451.0@example.com,01-01-2020
12422,Australia,Customer_12422.0,customer12422.0@example.com,01-01-2020
17708,United Kingdom,Customer_17708.0,customer17708.0@example.com,01-01-2020
14090,United Kingdom,Customer_14090.0,customer14090.0@example.com,01-01-2020
15606,United Kingdom,Customer_15606.0,customer15606.0@example.com,01-01-2020
15831,United Kingdom,Customer_15831.0,customer15831.0@example.com,01-01-2020
13310,United Kingdom,Customer_13310.0,customer13310.0@example.com,01-01-2020
14916,United Kingdom,Customer_14916.0,customer14916.0@example.com,01-01-2020
17602,United Kingdom,Customer_17602.0,customer17602.0@example.com,01-01-2020
14572,United Kingdom,Customer_14572.0,customer14572.0@example.com,01-01-2020
13502,United Kingdom,Customer_13502.0,customer13502.0@example.com,01-01-2020
14784,United Kingdom,Customer_14784.0,customer14784.0@example.com,01-01-2020
15938,United Kingdom,Customer_15938.0,customer15938.0@example.com,01-01-2020
12637,France,Customer_12637.0,customer12637.0@example.com,01-01-2020
17418,United Kingdom,Customer_17418.0,customer17418.0@example.com,01-01-2020
14779,United Kingdom,Customer_14779.0,customer14779.0@example.com,01-01-2020
16321,Australia,Customer_16321.0,customer16321.0@example.com,01-01-2020
15262,United Kingdom,Customer_15262.0,customer15262.0@example.com,01-01-2020
17862,United Kingdom,Customer_17862.0,customer17862.0@example.com,01-01-2020
16892,United Kingdom,Customer_16892.0,customer16892.0@example.com,01-01-2020
12402,Belgium,Customer_12402.0,customer12402.0@example.com,01-01-2020
17771,United Kingdom,Customer_17771.0,customer17771.0@example.com,01-01-2020
15422,United Kingdom,Customer_15422.0,customer15422.0@example.com,01-01-2020
14770,United Kingdom,Customer_14770.0,customer14770.0@example.com,01-01-2020
16912,United Kingdom,Customer_16912.0,customer16912.0@example.com,01-01-2020
15174,United Kingdom,Customer_15174.0,customer15174.0@example.com,01-01-2020
14895,United Kingdom,Customer_14895.0,customer14895.0@example.com,01-01-2020
12594,Italy,Customer_12594.0,customer12594.0@example.com,01-01-2020
17504,United Kingdom,Customer_17504.0,customer17504.0@example.com,01-01-2020
16387,United Kingdom,Customer_16387.0,customer16387.0@example.com,01-01-2020
12664,Finland,Customer_12664.0,customer12664.0@example.com,01-01-2020
16618,United Kingdom,Customer_16618.0,customer16618.0@example.com,01-01-2020
17277,United Kingdom,Customer_17277.0,customer17277.0@example.com,01-01-2020
14088,United Kingdom,Customer_14088.0,customer14088.0@example.com,01-01-2020
17094,United Kingdom,Customer_17094.0,customer17094.0@example.com,01-01-2020
14692,United Kingdom,Customer_14692.0,customer14692.0@example.com,01-01-2020
12970,United Kingdom,Customer_12970.0,customer12970.0@example.com,01-01-2020
17889,United Kingdom,Customer_17889.0,customer17889.0@example.com,01-01-2020
17644,United Kingdom,Customer_17644.0,customer17644.0@example.com,01-01-2020
17714,United Kingdom,Customer_17714.0,customer17714.0@example.com,01-01-2020
12916,United Kingdom,Customer_12916.0,customer12916.0@example.com,01-01-2020
17769,United Kingdom,Customer_17769.0,customer17769.0@example.com,01-01-2020
14450,United Kingdom,Customer_14450.0,customer14450.0@example.com,01-01-2020
16085,United Kingdom,Customer_16085.0,customer16085.0@example.com,01-01-2020
13659,United Kingdom,Customer_13659.0,customer13659.0@example.com,01-01-2020
15167,United Kingdom,Customer_15167.0,customer15167.0@example.com,01-01-2020
15443,United Kingdom,Customer_15443.0,customer15443.0@example.com,01-01-2020
14224,United Kingdom,Customer_14224.0,customer14224.0@example.com,01-01-2020
13742,United Kingdom,Customer_13742.0,customer13742.0@example.com,01-01-2020
17673,United Kingdom,Customer_17673.0,customer17673.0@example.com,01-01-2020
12727,France,Customer_12727.0,customer12727.0@example.com,01-01-2020
14068,United Kingdom,Customer_14068.0,customer14068.0@example.com,01-01-2020
13068,United Kingdom,Customer_13068.0,customer13068.0@example.com,01-01-2020
14368,United Kingdom,Customer_14368.0,customer14368.0@example.com,01-01-2020
15497,United Kingdom,Customer_15497.0,customer15497.0@example.com,01-01-2020
12559,Germany,Customer_12559.0,customer12559.0@example.com,01-01-2020
13819,United Kingdom,Customer_13819.0,customer13819.0@example.com,01-01-2020
14501,United Kingdom,Customer_14501.0,customer14501.0@example.com,01-01-2020
14782,United Kingdom,Customer_14782.0,customer14782.0@example.com,01-01-2020
17861,United Kingdom,Customer_17861.0,customer17861.0@example.com,01-01-2020
14439,Greece,Customer_14439.0,customer14439.0@example.com,01-01-2020
18161,United Kingdom,Customer_18161.0,customer18161.0@example.com,01-01-2020
15820,United Kingdom,Customer_15820.0,customer15820.0@example.com,01-01-2020
18136,United Kingdom,Customer_18136.0,customer18136.0@example.com,01-01-2020
16660,United Kingdom,Customer_16660.0,customer16660.0@example.com,01-01-2020
12693,Germany,Customer_12693.0,customer12693.0@example.com,01-01-2020
12625,Germany,Customer_12625.0,customer12625.0@example.com,01-01-2020
13396,United Kingdom,Customer_13396.0,customer13396.0@example.com,01-01-2020
12935,United Kingdom,Customer_12935.0,customer12935.0@example.com,01-01-2020
16730,United Kingdom,Customer_16730.0,customer16730.0@example.com,01-01-2020
14541,United Kingdom,Customer_14541.0,customer14541.0@example.com,01-01-2020
18257,Unspecified,Customer_nan,customernan@example.com,01-01-2020
13551,United Kingdom,Customer_13551.0,customer13551.0@example.com,01-01-2020
12421,Spain,Customer_12421.0,customer12421.0@example.com,01-01-2020
15797,United Kingdom,Customer_15797.0,customer15797.0@example.com,01-01-2020
15052,United Kingdom,Customer_15052.0,customer15052.0@example.com,01-01-2020
14130,United Kingdom,Customer_14130.0,customer14130.0@example.com,01-01-2020
15222,United Kingdom,Customer_15222.0,customer15222.0@example.com,01-01-2020
13615,United Kingdom,Customer_13615.0,customer13615.0@example.com,01-01-2020
13901,United Kingdom,Customer_13901.0,customer13901.0@example.com,01-01-2020
13158,United Kingdom,Customer_13158.0,customer13158.0@example.com,01-01-2020
14257,United Kingdom,Customer_14257.0,customer14257.0@example.com,01-01-2020
15218,United Kingdom,Customer_15218.0,customer15218.0@example.com,01-01-2020
15110,United Kingdom,Customer_15110.0,customer15110.0@example.com,01-01-2020
14534,United Kingdom,Customer_14534.0,customer14534.0@example.com,01-01-2020
15967,United Kingdom,Customer_15967.0,customer15967.0@example.com,01-01-2020
16757,United Kingdom,Customer_16757.0,customer16757.0@example.com,01-01-2020
12854,United Kingdom,Customer_12854.0,customer12854.0@example.com,01-01-2020
13815,Germany,Customer_13815.0,customer13815.0@example.com,01-01-2020
18008,United Kingdom,Customer_18008.0,customer18008.0@example.com,01-01-2020
18277,United Kingdom,Customer_18277.0,customer18277.0@example.com,01-01-2020
14389,United Kingdom,Customer_14389.0,customer14389.0@example.com,01-01-2020
13703,United Kingdom,Customer_13703.0,customer13703.0@example.com,01-01-2020
15339,United Kingdom,Customer_15339.0,customer15339.0@example.com,01-01-2020
12744,Singapore,Customer_12744.0,customer12744.0@example.com,01-01-2020
16222,United Kingdom,Customer_16222.0,customer16222.0@example.com,01-01-2020
14341,United Kingdom,Customer_14341.0,customer14341.0@example.com,01-01-2020
13168,United Kingdom,Customer_13168.0,customer13168.0@example.com,01-01-2020
16943,United Kingdom,Customer_16943.0,customer16943.0@example.com,01-01-2020
17515,United Kingdom,Customer_17515.0,customer17515.0@example.com,01-01-2020
17082,United Kingdom,Customer_17082.0,customer17082.0@example.com,01-01-2020
14248,United Kingdom,Customer_14248.0,customer14248.0@example.com,01-01-2020
12609,Germany,Customer_12609.0,customer12609.0@example.com,01-01-2020
13002,United Kingdom,Customer_13002.0,customer13002.0@example.com,01-01-2020
16133,United Kingdom,Customer_16133.0,customer16133.0@example.com,01-01-2020
13049,United Kingdom,Customer_13049.0,customer13049.0@example.com,01-01-2020
14548,United Kingdom,Customer_14548.0,customer14548.0@example.com,01-01-2020
13405,United Kingdom,Customer_13405.0,customer13405.0@example.com,01-01-2020
14049,United Kingdom,Customer_14049.0,customer14049.0@example.com,01-01-2020
16043,United Kingdom,Customer_16043.0,customer16043.0@example.com,01-01-2020
15812,United Kingdom,Customer_15812.0,customer15812.0@example.com,01-01-2020
13837,United Kingdom,Customer_13837.0,customer13837.0@example.com,01-01-2020
17118,United Kingdom,Customer_17118.0,customer17118.0@example.com,01-01-2020
14616,United Kingdom,Customer_14616.0,customer14616.0@example.com,01-01-2020
14233,United Kingdom,Customer_14233.0,customer14233.0@example.com,01-01-2020
17075,United Kingdom,Customer_17075.0,customer17075.0@example.com,01-01-2020
16714,United Kingdom,Customer_16714.0,customer16714.0@example.com,01-01-2020
13098,United Kingdom,Customer_13098.0,customer13098.0@example.com,01-01-2020
17027,United Kingdom,Customer_17027.0,customer17027.0@example.com,01-01-2020
12591,Italy,Customer_12591.0,customer12591.0@example.com,01-01-2020
17786,United Kingdom,Customer_17786.0,customer17786.0@example.com,01-01-2020
16124,United Kingdom,Customer_16124.0,customer16124.0@example.com,01-01-2020
16409,United Kingdom,Customer_16409.0,customer16409.0@example.com,01-01-2020
13754,United Kingdom,Customer_13754.0,customer13754.0@example.com,01-01-2020
15227,United Kingdom,Customer_15227.0,customer15227.0@example.com,01-01-2020
12997,United Kingdom,Customer_12997.0,customer12997.0@example.com,01-01-2020
15215,United Kingdom,Customer_15215.0,customer15215.0@example.com,01-01-2020
16918,United Kingdom,Customer_16918.0,customer16918.0@example.com,01-01-2020
16882,United Kingdom,Customer_16882.0,customer16882.0@example.com,01-01-2020
14442,Channel Islands,Customer_14442.0,customer14442.0@example.com,01-01-2020
16496,United Kingdom,Customer_16496.0,customer16496.0@example.com,01-01-2020
12764,Lebanon,Customer_12764.0,customer12764.0@example.com,01-01-2020
17311,United Kingdom,Customer_17311.0,customer17311.0@example.com,01-01-2020
15910,United Kingdom,Customer_15910.0,customer15910.0@example.com,01-01-2020
16949,United Kingdom,Customer_16949.0,customer16949.0@example.com,01-01-2020
14970,United Kingdom,Customer_14970.0,customer14970.0@example.com,01-01-2020
14701,United Kingdom,Customer_14701.0,customer14701.0@example.com,01-01-2020
12645,Germany,Customer_12645.0,customer12645.0@example.com,01-01-2020
12468,Germany,Customer_12468.0,customer12468.0@example.com,01-01-2020
16767,United Kingdom,Customer_16767.0,customer16767.0@example.com,01-01-2020
14738,United Kingdom,Customer_14738.0,customer14738.0@example.com,01-01-2020
17540,United Kingdom,Customer_17540.0,customer17540.0@example.com,01-01-2020
14239,United Kingdom,Customer_14239.0,customer14239.0@example.com,01-01-2020
18125,United Kingdom,Customer_18125.0,customer18125.0@example.com,01-01-2020
13328,United Kingdom,Customer_13328.0,customer13328.0@example.com,01-01-2020
15549,United Kingdom,Customer_15549.0,customer15549.0@example.com,01-01-2020
15864,United Kingdom,Customer_15864.0,customer15864.0@example.com,01-01-2020
14662,United Kingdom,Customer_14662.0,customer14662.0@example.com,01-01-2020
17180,United Kingdom,Customer_17180.0,customer17180.0@example.com,01-01-2020
15057,United Kingdom,Customer_15057.0,customer15057.0@example.com,01-01-2020
12574,France,Customer_12574.0,customer12574.0@example.com,01-01-2020
13330,United Kingdom,Customer_13330.0,customer13330.0@example.com,01-01-2020
13552,United Kingdom,Customer_13552.0,customer13552.0@example.com,01-01-2020
12853,United Kingdom,Customer_12853.0,customer12853.0@example.com,01-01-2020
13538,United Kingdom,Customer_13538.0,customer13538.0@example.com,01-01-2020
16755,United Kingdom,Customer_16755.0,customer16755.0@example.com,01-01-2020
